Id	MedianHouseAge	AverageRooms	AverageBedrooms	Latitude	Longitude	MedianPrice
426	52	4.613079019073569	1.0653950953678475	37.88	-122.27	287500
427	44	4.094545454545455	1.0763636363636364	37.88	-122.27	272900
428	52	5.377155172413793	1.0581896551724137	37.88	-122.28	259600
429	52	5.763285024154589	0.966183574879227	37.88	-122.28	254500
430	52	5.376146788990826	0.9862385321100917	37.88	-122.28	235600
431	52	5.564432989690721	1.092783505154639	37.88	-122.29	218400
432	48	4.978947368421053	1.0315789473684212	37.88	-122.29	229199
433	46	4.458823529411765	1.04	37.88	-122.29	192100
434	52	4.342105263157895	1.0394736842105263	37.88	-122.29	179300
435	45	3.3065693430656933	1.0656934306569343	37.88	-122.3	187500
436	52	4.173469387755102	0.9897959183673469	37.88	-122.3	138800
437	10	5.03	1.18	37.87	-122.3	150000
438	50	3.8984375	0.9921875	37.86	-122.3	140600
439	52	4.5	1.1226415094339623	37.85	-122.29	120000
440	46	4.6394366197183095	1.0591549295774647	37.88	-122.3	144800
441	52	4.565789473684211	1.095029239766082	37.87	-122.3	144800
442	52	5.563953488372093	1.0930232558139534	37.88	-122.28	245500
443	52	4.4961832061068705	1.0076335877862594	37.87	-122.28	200000
444	49	3.888675623800384	1.051823416506718	37.87	-122.28	173700
445	50	3.544573643410853	1.0387596899224807	37.87	-122.29	185600
446	52	4.387254901960785	0.9705882352941176	37.87	-122.29	182600
447	52	4.701970443349754	1.0246305418719213	37.88	-122.28	227900
448	46	4.477037037037037	1.031111111111111	37.87	-122.28	220699
449	46	4.122969837587007	1.0348027842227379	37.87	-122.28	212000
450	52	3.199771689497717	1.0616438356164384	37.88	-122.27	271400
451	30	3.447058823529412	1.0329411764705883	37.87	-122.27	268800
452	37	4.251623376623376	1.1071428571428572	37.88	-122.27	277800
453	52	4.614457831325301	1.0240963855421688	37.88	-122.26	332500
454	52	4.1239092495637	1.0541012216404886	37.88	-122.26	338900
455	52	3.386215864759428	1.0884265279583876	37.88	-122.26	287500
456	41	5.569105691056911	1.146341463414634	37.87	-122.25	384600
457	42	4.161137440758294	1.1018957345971565	37.87	-122.25	371400
458	52	2.5241090146750524	0.9643605870020965	37.87	-122.25	350000
459	52	2.436	0.944	37.87	-122.25	500000
460	52	3.105714285714286	1.06	37.87	-122.26	175000
461	52	2.922023182297155	1.0516332982086407	37.87	-122.26	241699
462	35	3.218	1.108	37.87	-122.27	216699
463	49	3.857142857142857	1.0514285714285714	37.87	-122.27	211300
464	52	4.443804034582133	1.005763688760807	37.87	-122.27	210200
465	52	4.962962962962963	1.0317460317460319	37.86	-122.28	196400
466	52	5.348082595870206	1.0412979351032448	37.87	-122.28	191700
467	52	4.222602739726027	1.0273972602739727	37.87	-122.28	182300
468	44	3.5610098176718092	1.05890603085554	37.87	-122.29	175000
469	46	3.9470404984423677	1.0093457943925233	37.87	-122.29	165900
470	52	4.475806451612903	1.086021505376344	37.86	-122.29	156900
471	52	4.794797687861272	1.060693641618497	37.86	-122.28	164300
472	52	5.174418604651163	1.069767441860465	37.87	-122.29	150000
473	50	4.413854351687389	1.0781527531083481	37.86	-122.29	150500
474	52	4.564044943820225	1.0112359550561798	37.86	-122.28	169900
475	49	4.822368421052632	1.0986842105263157	37.86	-122.28	147400
476	52	5.002227171492205	1.0512249443207127	37.85	-122.28	152700
477	49	4.956521739130435	1.0507246376811594	37.86	-122.27	182700
478	52	5.583798882681564	1.164804469273743	37.86	-122.28	179300
479	52	4.727987421383648	1.0864779874213837	37.86	-122.28	157700
480	41	3.897887323943662	0.9683098591549296	37.86	-122.28	153100
481	52	4.074906367041199	1.142322097378277	37.86	-122.27	250000
482	52	4.765714285714286	1.062857142857143	37.86	-122.27	206300
483	52	4.846575342465753	1.0191780821917809	37.86	-122.27	218800
484	52	4.20985401459854	1.063868613138686	37.86	-122.27	198200
485	35	2.962686567164179	1.0011481056257177	37.86	-122.26	253600
486	52	4.404282115869018	1.0478589420654911	37.86	-122.26	257399
487	52	5.5581737849779085	1.0957290132547866	37.86	-122.26	289500
488	52	5.368029739776952	1.1226765799256506	37.86	-122.26	241699
489	48	4.690631808278867	1.1263616557734204	37.86	-122.25	489600
490	52	6.876237623762377	0.9455445544554455	37.86	-122.25	446200
491	52	5.793220338983051	1.0779661016949154	37.86	-122.25	456300
492	52	3.5345211581291758	0.9888641425389755	37.86	-122.25	336800
493	52	7.794392523364486	1.0514018691588785	37.86	-122.24	500000
494	52	7.512096774193548	0.9556451612903226	37.85	-122.24	500000
495	52	6.861016949152543	1.123728813559322	37.86	-122.25	376900
496	52	4.792052980132451	1.0172185430463576	37.85	-122.26	309600
497	52	5.001226993865031	1.1288343558282208	37.85	-122.27	182300
498	47	6.371165644171779	1.2269938650306749	37.85	-122.27	172700
499	50	5.015686274509804	1.1764705882352942	37.85	-122.27	150800
500	52	5.43801652892562	1.1735537190082646	37.85	-122.27	153600
501	52	4.35064935064935	1.077922077922078	37.85	-122.27	106300
502	47	4.310344827586207	0.9623824451410659	37.85	-122.27	142300
503	52	4.621212121212121	1.0984848484848484	37.85	-122.28	119400
504	44	5.0245098039215685	0.9705882352941176	37.85	-122.28	147900
505	48	4.427038626609442	1.03862660944206	37.85	-122.28	132900
506	35	4.521739130434782	1.0120772946859904	37.84	-122.29	132500
507	52	4.0627450980392155	1.0627450980392157	37.83	-122.28	126899
508	14	3.5860555826426133	1.174061433447099	37.84	-122.3	143800
509	52	8.282548476454293	1.0498614958448753	37.83	-122.23	500000
510	39	7.911111111111111	0.9841269841269841	37.82	-122.22	500000
511	42	8.928358208955224	1.0	37.82	-122.22	500000
512	52	9.210227272727273	1.0397727272727273	37.82	-122.23	500000
513	52	8.268292682926829	1.032520325203252	37.82	-122.23	466099
514	52	9.122715404699738	1.0339425587467364	37.82	-122.23	500000
515	52	7.740088105726873	1.0837004405286343	37.83	-122.24	457800
516	52	7.75	0.9873417721518988	37.83	-122.24	471600
517	52	9.0	1.1340782122905029	37.82	-122.23	500000
518	52	7.048076923076923	0.9942307692307693	37.82	-122.24	398600
519	52	6.21608040201005	1.0125628140703518	37.82	-122.25	340700
520	52	5.862934362934363	0.9961389961389961	37.76	-122.23	289900
521	52	7.068535825545172	1.0062305295950156	37.76	-122.23	335300
522	52	8.123456790123457	1.0925925925925926	37.76	-122.23	333000
523	52	5.170403587443946	1.053811659192825	37.77	-122.24	241000
524	52	4.825	1.11875	37.77	-122.23	189600
525	52	4.587131367292225	1.03485254691689	37.77	-122.24	206300
526	52	4.673721340388007	0.9982363315696648	37.77	-122.25	215700
527	52	4.8279069767441865	1.0232558139534884	37.77	-122.25	210200
528	52	5.784090909090909	1.2121212121212122	37.77	-122.25	208800
529	52	5.436708860759493	0.9936708860759493	37.77	-122.25	197900
530	52	4.663461538461538	1.0432692307692308	37.78	-122.26	201300
531	52	4.837962962962963	1.1064814814814814	37.78	-122.26	190800
532	52	5.313207547169811	1.0566037735849056	37.78	-122.27	207900
533	52	4.611320754716981	0.9962264150943396	37.78	-122.27	215300
534	45	4.0874125874125875	0.9195804195804196	37.78	-122.27	212900
535	13	4.156378600823046	1.1008230452674896	37.78	-122.27	292700
536	30	4.847953216374269	1.016374269005848	37.79	-122.28	275000
537	42	5.740845070422536	1.036619718309859	37.77	-122.3	200000
538	29	4.048703849175177	1.0950510604870385	37.78	-122.28	173400
539	42	4.136666666666667	1.03	37.78	-122.29	102200
540	52	4.230547550432276	1.0461095100864553	37.77	-122.28	220800
541	27	4.13768115942029	1.1107660455486543	37.77	-122.28	242800
542	18	4.333333333333333	1.1508295625942684	37.76	-122.29	265400
543	50	4.5474006116207955	0.9357798165137615	37.78	-122.28	219000
544	52	5.585284280936455	1.1705685618729098	37.77	-122.26	282100
545	52	5.188940092165899	0.8940092165898618	37.77	-122.27	372000
546	52	4.768595041322314	1.0385674931129476	37.77	-122.27	225800
547	52	3.7417943107221006	1.052516411378556	37.77	-122.27	220800
548	52	4.61003861003861	1.079150579150579	37.77	-122.27	234500
549	52	4.844943820224719	1.0292134831460673	37.77	-122.25	254199
550	52	5.269360269360269	1.0606060606060606	37.77	-122.26	351800
551	52	5.011764705882353	1.0911764705882352	37.77	-122.26	275000
552	52	7.034883720930233	0.9767441860465116	37.77	-122.26	405400
553	52	5.0774818401937045	1.0750605326876512	37.77	-122.26	228100
554	52	3.8742138364779874	1.0041928721174005	37.77	-122.26	234000
555	43	3.5902255639097747	1.0676691729323309	37.77	-122.24	162500
556	43	4.111111111111111	1.0541310541310542	37.77	-122.25	243400
557	52	5.6280373831775705	1.0130841121495326	37.76	-122.23	273800
558	52	5.9602272727272725	1.0511363636363635	37.76	-122.23	248500
559	52	5.305084745762712	1.0932203389830508	37.76	-122.24	244000
560	52	4.139013452914798	1.0560538116591929	37.76	-122.24	240899
561	52	6.739130434782608	0.9723320158102767	37.76	-122.23	306300
562	50	5.753731343283582	1.078358208955224	37.75	-122.23	240000
563	45	6.102739726027397	1.0616438356164384	37.75	-122.24	247100
564	27	5.082810539523212	0.944792973651192	37.75	-122.24	286600
565	52	5.068965517241379	1.1130268199233717	37.76	-122.24	266700
566	49	4.934959349593496	1.0670731707317074	37.76	-122.24	229800
567	52	6.185542168674699	1.0506024096385542	37.76	-122.24	229300
568	21	5.693117408906883	1.011336032388664	37.73	-122.24	228399
569	25	4.907692307692308	0.9358974358974359	37.74	-122.25	206199
570	5	6.8557763061074315	1.0614422369389256	37.72	-122.24	350700
571	31	4.409298780487805	1.0510670731707317	37.73	-122.27	231000
572	52	4.550632911392405	1.0253164556962024	37.76	-122.25	252900
573	28	4.65566037735849	1.0471698113207548	37.74	-122.27	353900
574	23	4.933970460469157	1.103388357949609	37.77	-122.27	291700
575	20	3.5460122699386503	1.1196319018404908	37.75	-122.28	100000
576	12	7.133034379671151	1.0189337319382163	37.77	-122.06	341600
577	5	7.0234375	0.912109375	37.73	-122.06	412500
578	36	6.693761814744802	1.0775047258979207	37.71	-122.06	248600
579	40	6.696296296296296	1.1185185185185185	37.71	-122.07	254900
580	36	6.327472527472527	1.054945054945055	37.71	-122.07	241500
581	26	6.619834710743802	0.9855371900826446	37.72	-122.07	295200
582	31	7.4203454894433785	1.0191938579654511	37.72	-122.08	340400
583	32	6.746594005449591	1.002724795640327	37.72	-122.08	274700
584	35	6.057534246575343	0.958904109589041	37.71	-122.08	238600
585	35	7.256130790190736	1.0544959128065394	37.71	-122.09	266400
586	30	7.425714285714286	1.0457142857142858	37.72	-122.1	330200
587	36	5.5787545787545785	1.006105006105006	37.71	-122.11	206800
588	25	4.996638655462185	1.0453781512605043	37.7	-122.1	209200
589	30	5.484154929577465	1.1003521126760563	37.69	-122.1	195800
590	31	6.851301115241636	1.0483271375464684	37.71	-122.09	253500
591	31	6.240121580547113	1.0212765957446808	37.7	-122.09	241800
592	27	6.51207729468599	1.0367149758454106	37.71	-122.1	252500
593	30	6.657794676806084	1.0228136882129277	37.7	-122.09	263900
594	38	5.524916943521594	0.9800664451827242	37.71	-122.08	227000
595	38	5.699386503067485	1.0076687116564418	37.71	-122.08	220900
596	32	6.6292682926829265	1.0902439024390245	37.7	-122.08	259300
597	39	5.126353790613718	0.9819494584837545	37.7	-122.07	232500
598	37	6.0095238095238095	0.9841269841269841	37.7	-122.06	231599
599	33	5.072727272727272	1.025974025974026	37.7	-122.06	209400
600	32	4.899135446685879	1.0605187319884726	37.7	-122.07	223200
601	25	4.791549295774648	1.0676056338028168	37.7	-122.08	209900
602	33	4.198858230256898	1.0532825880114176	37.7	-122.09	208199
603	29	4.173913043478261	1.1195652173913044	37.69	-122.07	203799
604	36	5.032119914346895	1.068522483940043	37.69	-122.08	195700
605	31	4.5667953667953665	1.0108108108108107	37.69	-122.07	190500
606	43	5.545774647887324	1.1408450704225352	37.69	-122.08	181000
607	42	5.795081967213115	1.1229508196721312	37.69	-122.08	184900
608	37	4.136585365853659	0.9853658536585366	37.68	-122.08	190800
609	15	4.567365269461078	1.0254491017964071	37.68	-122.08	242200
610	20	5.37	1.02125	37.69	-122.09	188300
611	52	5.2690909090909095	1.0127272727272727	37.74	-122.15	183500
612	52	5.578125	1.046875	37.74	-122.14	204199
613	51	6.66412213740458	1.025445292620865	37.73	-122.14	251900
614	49	5.1875	1.0972222222222223	37.74	-122.15	187500
615	52	5.485436893203883	1.0097087378640777	37.73	-122.16	198200
616	52	6.060869565217391	0.9695652173913043	37.74	-122.15	219000
617	52	7.188811188811189	0.9020979020979021	37.73	-122.15	275000
618	45	5.105978260869565	1.1127717391304348	37.73	-122.15	245400
619	46	4.972413793103448	1.0804597701149425	37.73	-122.17	177500
620	49	4.412987012987013	1.0597402597402596	37.73	-122.16	171600
621	52	5.325342465753424	0.9897260273972602	37.73	-122.17	183300
622	52	5.381642512077295	0.9951690821256038	37.73	-122.16	175000
623	45	4.911475409836066	1.0262295081967212	37.72	-122.18	156700
624	45	5.377777777777778	1.0888888888888888	37.71	-122.18	157500
625	38	4.494949494949495	1.0101010101010102	37.71	-122.17	179800
626	36	5.0847784200385355	1.0269749518304432	37.7	-122.18	205500
627	35	4.88	1.0552380952380953	37.7	-122.18	178900
628	36	6.224137931034483	1.1896551724137931	37.71	-122.19	262500
629	42	4.530120481927711	0.9924698795180723	37.72	-122.17	165000
630	46	4.737024221453288	0.9826989619377162	37.72	-122.17	159700
631	5	5.158536585365853	1.2134146341463414	37.72	-122.17	158300
632	38	4.2133891213389125	1.0251046025104602	37.72	-122.16	144800
633	43	4.79467680608365	1.0316856780735109	37.72	-122.17	166300
634	37	5.956521739130435	0.9565217391304348	37.71	-122.16	191000
635	36	4.970149253731344	0.9850746268656716	37.71	-122.16	175000
636	10	4.5958762886597935	1.2391752577319588	37.72	-122.16	137500
637	28	3.8656195462478187	1.024432809773124	37.73	-122.15	141700
638	31	4.263852242744063	0.9815303430079155	37.72	-122.15	210900
639	47	4.473684210526316	0.943609022556391	37.72	-122.15	198300
640	29	4.333679833679834	1.0883575883575884	37.72	-122.15	157400
641	52	6.059880239520958	0.9580838323353293	37.73	-122.14	264700
642	38	4.881019830028329	1.1161473087818696	37.73	-122.14	218400
643	43	6.1521739130434785	1.059782608695652	37.73	-122.14	235100
644	33	7.392592592592592	0.9925925925925926	37.73	-122.13	341800
645	26	7.209068010075566	0.9924433249370277	37.72	-122.13	367300
646	35	5.5688775510204085	0.9770408163265306	37.72	-122.13	243500
647	35	4.938095238095238	0.9857142857142858	37.71	-122.12	167900
648	25	6.631578947368421	0.8947368421052632	37.72	-122.13	371200
649	39	5.954545454545454	1.0	37.72	-122.14	218900
650	45	5.633064516129032	1.0201612903225807	37.72	-122.14	202700
651	45	5.213963963963964	1.0157657657657657	37.72	-122.13	186200
652	44	4.661849710982659	0.9797687861271677	37.71	-122.13	188900
653	44	5.262962962962963	1.1037037037037036	37.71	-122.13	180000
654	18	4.273668639053255	1.128698224852071	37.71	-122.15	202700
655	27	3.9214195183776934	1.097591888466413	37.71	-122.14	181700
656	18	3.7404214559386975	0.9645593869731801	37.71	-122.14	166800
657	43	5.599264705882353	1.0238970588235294	37.7	-122.13	183700
658	19	5.001422475106685	1.0099573257467995	37.7	-122.13	218000
659	36	5.453551912568306	0.9726775956284153	37.71	-122.15	191500
660	36	5.609195402298851	0.9348659003831418	37.7	-122.15	194700
661	17	4.433333333333334	0.8848484848484849	37.7	-122.14	187200
662	21	4.132264529058117	1.0561122244488979	37.7	-122.13	223100
663	17	3.701399688958009	1.1959564541213064	37.69	-122.13	271300
664	36	5.297071129707113	0.9539748953974896	37.7	-122.14	194100
665	36	5.907651715039578	1.0316622691292876	37.7	-122.16	190400
666	38	5.219269102990033	1.053156146179402	37.69	-122.14	189100
667	38	5.612612612612613	0.9954954954954955	37.69	-122.15	184600
668	36	5.438405797101449	1.039855072463768	37.69	-122.15	197300
669	36	6.4104803493449785	1.1004366812227073	37.7	-122.15	192600
670	36	4.9035087719298245	0.9605263157894737	37.69	-122.16	192200
671	36	4.875555555555556	0.9244444444444444	37.7	-122.16	194600
672	36	5.527331189710611	0.9742765273311897	37.7	-122.16	193500
673	24	4.848066298342541	1.0082872928176796	37.7	-122.17	202599
674	16	4.792613636363637	0.9886363636363636	37.68	-122.16	83300
675	24	6.180327868852459	1.0683060109289617	37.69	-122.17	212600
676	5	5.204488778054863	1.0149625935162094	37.68	-122.18	187800
677	36	5.229681978798586	0.9823321554770318	37.69	-122.16	205700
678	36	5.786516853932584	1.0224719101123596	37.69	-122.15	192900
679	35	5.415637860082304	0.9197530864197531	37.68	-122.15	205200
680	30	5.903394255874674	1.156657963446475	37.68	-122.15	213400
681	39	4.985074626865671	0.9194029850746268	37.69	-122.15	183600
682	37	3.857657657657658	0.963963963963964	37.69	-122.14	178400
683	27	5.497528830313015	1.0098846787479407	37.68	-122.14	219200
684	31	5.070063694267516	1.1401273885350318	37.68	-122.14	183100
685	44	4.82680412371134	1.0309278350515463	37.69	-122.1	157100
686	30	4.290322580645161	0.96415770609319	37.69	-122.12	157800
687	34	4.772151898734177	1.1729957805907174	37.69	-122.13	161700
688	38	4.027681660899654	0.9826989619377162	37.71	-122.12	152100
689	41	4.66	1.0493333333333332	37.7	-122.12	144900
690	17	4.62453531598513	1.1468401486988848	37.7	-122.12	179900
691	35	5.001865671641791	0.9477611940298507	37.69	-122.12	179100
692	19	4.309153713298791	1.0967184801381693	37.7	-122.12	159900
693	23	3.8126410835214446	1.0406320541760723	37.7	-122.11	161400
694	29	3.8402366863905324	0.9053254437869822	37.7	-122.11	170400
695	19	3.7196132596685083	1.089779005524862	37.7	-122.11	137500
696	41	4.633540372670807	0.9006211180124224	37.69	-122.1	178400
697	37	3.954692556634304	1.0533980582524272	37.69	-122.11	155200
698	42	4.763754045307444	1.0032362459546926	37.69	-122.11	160900
699	10	4.718220338983051	1.1864406779661016	37.69	-122.12	167300
700	20	6.451612903225806	0.8064516129032258	37.69	-122.03	340000
701	32	7.502923976608187	1.1345029239766082	37.64	-121.97	430999
702	6	4.267015706806283	1.0296684118673647	37.63	-122.02	301100
703	21	5.248995983935743	0.9477911646586346	37.63	-122.04	241900
704	5	4.779040404040404	1.1818181818181819	37.63	-122.05	162500
705	10	5.769886363636363	1.0142045454545454	37.66	-122.04	299200
706	10	6.443322981366459	1.029503105590062	37.65	-122.04	315500
707	23	5.809891808346213	0.9884080370942813	37.68	-122.05	216800
708	36	4.211136890951276	0.988399071925754	37.68	-122.07	218100
709	30	5.126074498567335	1.1528175740210125	37.68	-122.06	170300
710	26	8.518248175182482	2.7007299270072993	37.68	-122.08	275000
711	26	4.29489291598023	1.1235584843492588	37.68	-122.08	184100
